iso_alpha,popularity,year
AGO,0.3539150992987048,1980
AIA,0.0,1980
ALB,0.06949766414242556,1980
AND,0.0,1980
ARE,1.2958786325241713,1980
ARG,10.91431700141588,1980
ARM,0.28266359244620115,1980
ASM,0.049654464405550276,1980
ATA,0.0,1980
ATG,0.0,1980
AUS,2.5785648491634854,1980
AUT,0.7532829121395929,1980
AZE,0.0,1980
BDI,4.917101252778092,1980
BEL,1.930730343949559,1980
BEN,3.1982571675408336,1980
BFA,5.6983534122350585,1980
BGD,25.62921943329802,1980
BGR,0.35113260413324515,1980
BHR,0.12030421290148655,1980
BHS,1.0029241418771704,1980
BIH,0.4815893901420217,1980
BLM,0.0,1980
BLR,0.0,1980
BLZ,1.0769083228337712,1980
BMU,0.1435217611142293,1980
BRA,40.60610664883736,1980
BRB,4.724736215435632,1980
BRN,0.0904153897856296,1980
BTN,0.1758580787628338,1980
BWA,3.87829476274767,1980
CAN,7.197588839208947,1980
CAR,0.1321605383892399,1980
CHE,4.838317419093025,1980
CHI,0.001876172607879925,1980
CHL,14.801832633014488,1980
CHN,10.128471560839143,1980
CIV,7.831821995634519,1980
CMR,10.843726533035056,1980
COD,8.276783287112488,1980
COG,0.8821880422431266,1980
COK,0.004629629629629629,1980
COL,17.16423196030285,1980
COM,1.5218230606379948,1980
CPV,1.4686065969273367,1980
CRI,7.235195414753139,1980
CSK,0.30417291509689054,1980
CUB,0.5570534283856619,1980
CUW,0.0,1980
CYM,0.005235602094240838,1980
CYP,3.0195456195598442,1980
CZE,0.0,1980
DEU,8.507100748239576,1980
DJI,0.9447494321349982,1980
DMA,1.0982578229332374,1980
DNK,1.1354981390909953,1980
DOM,1.2777794607479849,1980
DZA,8.891807202221646,1980
ECU,5.172362877795145,1980
EGY,27.700854270630998,1980
ERI,0.23940748517019705,1980
ESH,0.05057564791503792,1980
ESP,2.144348179990456,1980
EST,0.0,1980
ETH,6.539992217553727,1980
FIN,1.4210659177531253,1980
FJI,4.524015623082269,1980
FLK,0.0631891433418151,1980
FRA,8.192563507838752,1980
FSM,0.0,1980
GAB,0.5626299884888643,1980
GBR,7.081224813117636,1980
GEO,0.058704011938242553,1980
GGY,0.0,1980
GHA,4.885125489210244,1980
GIB,0.010022064301934632,1980
GIN,5.776825274234296,1980
GLP,1.5560804220246256,1980
GMB,2.756746765806822,1980
GNB,0.6791066606969184,1980
GNQ,0.042925137617786394,1980
GRC,1.1094900705346262,1980
GRD,0.8553780582153505,1980
GRL,0.013777251816008916,1980
GTM,4.963475357542904,1980
GUF,0.044597550496577175,1980
GUM,0.022745310784067885,1980
GUY,4.784577250941331,1980
HKG,1.6383506607494638,1980
HND,11.112924544276739,1980
HRV,1.0677522479510024,1980
HTI,1.1944629094039338,1980
HUN,0.37195799768419036,1980
IDN,30.19967850433303,1980
IMN,0.00375234521575985,1980
IND,61.65269068053186,1980
IRL,4.609574149408456,1980
IRN,5.368076192746663,1980
IRQ,2.4519530278666015,1980
ISL,0.14280798654279236,1980
ISR,0.76491212608977,1980
ITA,3.7303640888702834,1980
JAM,2.8582099478203484,1980
JEY,0.7289309195189418,1980
JOR,5.869153539913907,1980
JPN,14.163546270895424,1980
KAZ,0.0,1980
KEN,14.459723069083287,1980
KGZ,0.0,1980
KHM,0.3617873819456682,1980
KIR,0.037085678549093185,1980
KNA,0.0,1980
KOR,10.041249461757364,1980
KWT,3.5278696619000076,1980
LAO,2.524663099746433,1980
LBN,0.61468699749671,1980
LBR,5.601785415222191,1980
LBY,0.8066391126520434,1980
LCA,2.100361929116522,1980
LIE,0.009125485064975295,1980
LKA,22.738282303852277,1980
LSO,5.941616260129968,1980
LTU,0.0,1980
LUX,0.3701108465001876,1980
LVA,0.0,1980
MAC,0.011678435126252119,1980
MAF,0.0,1980
MAR,15.63525269141018,1980
MCO,0.0,1980
MDA,0.063003663003663,1980
MDG,9.79037991242237,1980
MDV,2.332993942724892,1980
MEX,20.733165251762415,1980
MHL,0.0,1980
MKD,1.0641925744803387,1980
MLI,4.091983197407385,1980
MLT,0.04740320226409794,1980
MMR,4.4099677245686,1980
MNE,1.1360608681466446,1980
MNG,0.04341812872345226,1980
MNP,0.0,1980
MOZ,0.47258128426969154,1980
MRT,4.381847336088998,1980
MSR,1.1101095139393613,1980
MTQ,0.05951428314626059,1980
MUS,4.770171600538692,1980
MWI,5.246346801237335,1980
MYS,13.099739799239678,1980
MYT,0.133381660021747,1980
NAM,0.07325758562013757,1980
NCL,0.00923179727055437,1980
NER,3.8576827082894924,1980
NFK,0.0,1980
NGA,11.914646216129347,1980
NIC,4.078472156793332,1980
NIU,0.02702702702702703,1980
NLD,4.36165622722401,1980
NOR,1.362612804134445,1980
NPL,10.561162697731692,1980
NRU,0.04502231138725817,1980
NZL,1.5836714450727338,1980
OMN,2.390441984261976,1980
PAK,11.819604880158954,1980
PAN,4.392125154810529,1980
PCN,0.0,1980
PER,9.802276067192066,1980
PHL,24.881428481450577,1980
PIC,0.07623117623117623,1980
PLW,0.02564102564102564,1980
PNG,6.485779226524995,1980
POL,0.2992721930389284,1980
PRI,0.06468619475059542,1980
PRK,0.284690719424811,1980
PRT,9.747781990552049,1980
PRY,3.4370235165360166,1980
PSE,0.09900625690099374,1980
PYF,0.00923179727055437,1980
QAT,0.39199005593176517,1980
REU,0.0,1980
ROU,12.41764684021277,1980
RUS,0.07960193883495814,1980
RWA,4.440101820689925,1980
SAU,2.4500188394703075,1980
SDN,7.19680725463626,1980
SEN,8.74851752450192,1980
SGP,3.06286168542426,1980
SHN,0.0,1980
SLB,1.8383078989541413,1980
SLE,1.9496864689403255,1980
SLV,3.503852814079669,1980
SMR,0.0,1980
SOM,2.63387402957755,1980
SRB,0.9133213125998811,1980
SSD,0.0,1980
STP,0.05495289284439457,1980
SUN,2.5117718120700605,1980
SUR,1.0688710080501114,1980
SVK,0.0,1980
SVN,0.9420830065226118,1980
SWE,2.2093241840347,1980
SWZ,0.5552901269079307,1980
SYC,1.0763398100017587,1980
SYR,2.3432370633393793,1980
TCA,0.0,1980
TCD,1.954531468969333,1980
TGO,2.242460360224407,1980
THA,28.91414886337361,1980
TJK,0.0,1980
TKM,0.0,1980
TLS,0.027777777777777776,1980
TON,0.029639960535860495,1980
TPE,4.033826220789674,1980
TTO,1.2985089034581163,1980
TUN,10.330939516630426,1980
TUR,21.86280457566442,1980
TUV,0.0,1980
TZA,19.130045158550317,1980
UGA,3.2677362212999648,1980
UKR,0.0,1980
URY,5.853037003592487,1980
USA,91.70354328809152,1980
UZB,0.0,1980
VAT,0.0,1980
VCT,1.8,1980
VEN,1.6716907529890634,1980
VGB,0.0,1980
VIR,0.00375234521575985,1980
VNM,1.0872769971693932,1980
VUT,0.014467399364795209,1980
WBG,0.0,1980
WLF,0.0,1980
WSM,2.3285048094765037,1980
XKX,1.2678427235113618,1980
YEM,5.897736128198188,1980
YUG,10.018092587849624,1980
ZAF,1.250405809597779,1980
ZMB,5.538759305876703,1980
ZWE,3.6516962011249463,1980
BVT,0.0,1980
FRO,0.0,1980
SPM,0.0,1980
SXM,0.0,1980
ABW,0.0,1981
AFG,0.5712119525382866,1981
AGO,0.2883330061694924,1981
AIA,0.0038461538461538464,1981
ALB,0.11336838077263657,1981
AND,0.0,1981
ARE,0.4076925976839735,1981
ARG,12.855046955783076,1981
ARM,0.2975135975135975,1981
ASM,0.0,1981
ATA,0.0,1981
ATG,0.22911877394636015,1981
AUS,2.3875943431698112,1981
AUT,0.601657010706049,1981
AZE,0.0,1981
BDI,6.858884237869591,1981
BEL,2.3375368237082204,1981
BEN,7.889058894438896,1981
BFA,2.301044840549156,1981
BGD,17.06145361867769,1981
BGR,0.23856768123911418,1981
BHR,0.10088229320698545,1981
BHS,2.6528502529287254,1981
BIH,0.008333333333333333,1981
BLM,0.0,1981
BLR,0.0,1981
BLZ,1.0468293331256493,1981
BMU,0.02213463623242372,1981
BRA,35.38998173960744,1981
BRB,2.777899224740523,1981
BRN,0.004581110890919503,1981
BTN,1.9466303622299321,1981
BWA,2.6261388591849615,1981
CAN,7.722128969809488,1981
CAR,0.2899737311536176,1981
CHE,4.764498657274527,1981
CHI,0.0,1981
CHL,3.6670693718842853,1981
CHN,11.981396996189977,1981
CIV,8.462470054076809,1981
CMR,5.343853243138348,1981
COD,6.069281779326424,1981
COG,0.7098800582294607,1981
COK,0.0019305019305019305,1981
COL,28.710342724480533,1981
COM,3.9014828979382354,1981
CPV,0.1109925935854386,1981
CRI,1.5267139530947185,1981
CSK,0.20166833610142554,1981
CUB,0.7339694005476758,1981
CUW,0.0,1981
CYM,0.011862073381571364,1981
CYP,2.9749961377084673,1981
CZE,0.0,1981
DEU,7.843305552840441,1981
DJI,0.057063382637454044,1981
DMA,0.8689434830252101,1981
DNK,1.1479386441928154,1981
DOM,2.736001482424248,1981
DZA,1.1292740281509985,1981
ECU,7.33275403635997,1981
EGY,11.745491728419744,1981
ERI,0.22791429323053963,1981
ESH,0.07968843696685081,1981
ESP,1.3015505196669794,1981
EST,0.0,1981
ETH,2.6188830838385764,1981
FIN,0.7425087310407428,1981
FJI,0.10524078401726383,1981
FLK,0.028169014084507043,1981
FRA,8.89618989034404,1981
FSM,0.0,1981
GAB,0.5687977732504681,1981
GBR,5.257833225368039,1981
GEO,0.1822384155210977,1981
GGY,0.006622516556291391,1981
GHA,4.750785933222563,1981
GIB,0.016474480679026134,1981
GIN,2.929324482645376,1981
GLP,1.1512689457095928,1981
GMB,0.9101456011013197,1981
GNB,0.4933594920478176,1981
GNQ,0.008695652173913044,1981
GRC,0.7836037185754975,1981
GRD,0.4369619788754815,1981
GRL,0.0,1981
GTM,0.5497315911860121,1981
GUF,0.007575757575757576,1981
GUM,0.14285714285714285,1981
GUY,4.524989513159741,1981
HKG,0.9316526052657761,1981
HND,4.442206561676437,1981
HRV,0.384126671332504,1981
HTI,8.214091951895107,1981
HUN,0.5312724567550688,1981
IDN,29.342494951476322,1981
IMN,0.0019305019305019305,1981
IND,58.673377464721796,1981
IRL,1.9202935304569881,1981
IRN,1.6093302952187,1981
IRQ,1.265001116282751,1981
ISL,0.07834290663852292,1981
ISR,0.7699354756698532,1981
ITA,2.370105550437791,1981
JAM,7.748443731621965,1981
JEY,0.09341469359590202,1981
JOR,4.205234950978012,1981
JPN,10.05437283810858,1981
KAZ,0.0,1981
KEN,15.482128179485503,1981
KGZ,0.0,1981
KHM,0.19131767710154005,1981
KIR,0.0,1981
KNA,0.6216216216216216,1981
KOR,6.419073753656015,1981
KWT,4.1490199949043465,1981
LAO,5.578524893635937,1981
LBN,0.3360198314859967,1981
LBR,2.904135747600183,1981
LBY,0.8253947906899355,1981
LCA,2.8892204975470435,1981
LIE,0.004812319538017324,1981
LKA,10.785803390750807,1981
LSO,3.436336948453566,1981
LTU,0.0,1981
LUX,0.0911204030331507,1981
LVA,0.0,1981
MAC,0.03626506982917657,1981
MAF,0.05,1981
MAR,11.319322144165435,1981
MCO,0.011363636363636364,1981
MDA,0.2441860465116279,1981
MDG,3.4716420609254235,1981
MDV,0.008280504080899337,1981
MEX,16.896474974502546,1981
MHL,0.0,1981
MKD,1.2164955724825943,1981
MLI,5.677941134354147,1981
MLT,0.046722543396605344,1981
MMR,3.7348016562385435,1981
MNE,0.6861322377515994,1981
MNG,0.037301076334898306,1981
MNP,0.0,1981
MOZ,0.7825071128859281,1981
MRT,0.7773802817902904,1981
MSR,0.9717805054649519,1981
MTQ,0.00802270286853812,1981
MUS,2.377086583730231,1981
MWI,11.232032987080409,1981
MYS,12.078909666118786,1981
MYT,0.16157916157916158,1981
NAM,0.03914098173515981,1981
NCL,0.12817314746881878,1981
NER,4.612465109571364,1981
NFK,0.012738853503184714,1981
NGA,16.318977373937486,1981
NIC,5.779730750103834,1981
NIU,0.024657774657774658,1981
NLD,5.137973083600786,1981
NOR,0.7544947048350189,1981
NPL,12.215102725180582,1981
NRU,0.0028873917228103944,1981
NZL,0.7613014580125825,1981
OMN,2.30588034214015,1981
PAK,21.184009420314702,1981
PAN,7.9841576326261,1981
PCN,0.0019305019305019305,1981
PER,14.068713392082287,1981
PHL,13.812197609465983,1981
PIC,0.0037174721189591076,1981
PLW,0.0,1981
PNG,4.819700173020548,1981
POL,0.33817307189125834,1981
PRI,0.23343343020766508,1981
PRK,0.1266994894670439,1981
PRT,2.943320115744393,1981
PRY,8.255571501355433,1981
PSE,0.0,1981
PYF,0.0,1981
QAT,0.4200129611272613,1981
REU,0.0,1981
ROU,6.576663242828248,1981
RUS,0.06698831522701483,1981
RWA,2.3854083075347727,1981
SAU,2.8710787042026547,1981
SDN,13.02153029371608,1981
SEN,13.72351049881345,1981
SGP,1.4985835723274141,1981
SHN,0.0,1981
SLB,1.4333030509501097,1981
SLE,5.736846457321386,1981
SLV,0.9921485426055942,1981
SMR,0.0,1981
SOM,4.275040658900503,1981
SRB,1.1741650346512875,1981
SSD,0.0,1981
STP,0.0015527950310559005,1981
SUN,3.4750338402062857,1981
SUR,0.9876018998657459,1981
SVK,0.0,1981
SVN,0.3588593009845368,1981
SWE,2.691099978335533,1981
SWZ,2.443809261838664,1981
SYC,0.03500917827342061,1981
SYR,2.463271215570259,1981
TCA,0.0,1981
TCD,1.7836305076869081,1981
TGO,4.970399692747499,1981
THA,17.079171606568323,1981
TJK,0.0,1981
TKM,0.0,1981
TLS,0.1717177813287653,1981
TON,0.09454803088283367,1981
TPE,2.330220962630458,1981
TTO,0.8302480425374051,1981
TUN,16.93590612557493,1981
TUR,15.636973517028906,1981
TUV,0.0,1981
TZA,7.237919119492791,1981
UGA,2.609795618805456,1981
UKR,0.0,1981
URY,2.9697866530038968,1981
USA,58.37591287729192,1981
UZB,0.02127659574468085,1981
VAT,0.09090909090909091,1981
VCT,0.8338362068965517,1981
VEN,1.5507530305059092,1981
VGB,0.020618556701030927,1981
VIR,0.009354501378458028,1981
VNM,0.38743877241214475,1981
VUT,2.8735440016993414,1981
WBG,0.0,1981
WLF,0.0,1981
WSM,0.033993788328173,1981
XKX,3.7405227297757895,1981
YEM,12.777026012513527,1981
YUG,7.049044414351201,1981
ZAF,2.145807413862347,1981
ZMB,11.197647294487801,1981
ZWE,4.784061670136466,1981
BVT,0.0,1981
FRO,0.0,1981
SPM,0.0,1981
SXM,0.0,1981
ABW,0.004755688681135949,1982
AFG,0.46285856678383763,1982
AGO,0.28940398661467537,1982
AIA,0.13152633205180805,1982
ALB,0.009627071142935673,1982
AND,0.0,1982
ARE,0.4085920479442132,1982
ARG,3.6212599767607094,1982
ARM,0.21113534752197635,1982
ASM,0.003241512842865987,1982
ATA,0.0,1982
ATG,1.5949312860054898,1982
AUS,2.9016385798696858,1982
AUT,0.7417348391601237,1982
AZE,0.0,1982
BDI,2.898344420076861,1982
BEL,1.6151232026113596,1982
BEN,6.9028421786569885,1982
BFA,10.174646842732257,1982
BGD,26.283005325872047,1982
BGR,0.13919890859588852,1982
BHR,0.2315112292097758,1982
BHS,2.9342587380573897,1982
BIH,0.10189154031518563,1982
BLM,0.0,1982
BLR,0.0,1982
BLZ,3.966195777294877,1982
BMU,0.04191294856051303,1982
BRA,37.67530179801671,1982
BRB,3.3160870740593817,1982
BRN,0.07434925619465964,1982
BTN,0.1450986937299007,1982
BWA,3.303835647122959,1982
CAN,9.540497933657274,1982
CAR,0.33384158451795176,1982
CHE,3.996336604038961,1982
CHI,0.0,1982
CHL,2.3095533070441085,1982
CHN,31.36970422743247,1982
CIV,9.921444831719718,1982
CMR,7.347694788271783,1982
COD,15.318086511409138,1982
COG,0.25987756482473157,1982
COK,0.00804336627171826,1982
COL,17.148727792725694,1982
COM,2.337021500925578,1982
CPV,0.20915875711114976,1982
CRI,0.6197441821668851,1982
CSK,0.18122655246591673,1982
CUB,0.6802704656937162,1982
CUW,0.0,1982
CYM,0.0,1982
CYP,2.438780839235948,1982
CZE,0.0,1982
DEU,8.892486654522868,1982
DJI,3.3343017880864236,1982
DMA,2.93459561546251,1982
DNK,0.7139979650783566,1982
DOM,4.153492037248311,1982
DZA,3.144649859526184,1982
ECU,10.185720843575147,1982
EGY,10.038864593894575,1982
ERI,0.32621258899382133,1982
ESH,0.0871844389546986,1982
ESP,1.829590174340454,1982
EST,0.010416666666666666,1982
ETH,6.118639996998994,1982
FIN,0.6515313884879184,1982
FJI,0.26541214954097403,1982
FLK,0.018518518518518517,1982
FRA,9.508627497022328,1982
FSM,0.0,1982
GAB,1.1483124052243034,1982
GBR,4.01834952779549,1982
GEO,0.15233483311726279,1982
GGY,0.0,1982
GHA,2.5495822001341795,1982
GIB,0.0002653223666755107,1982
GIN,4.804109041223313,1982
GLP,0.13832569774224415,1982
GMB,3.582290949902508,1982
GNB,1.4574069554879778,1982
GNQ,0.9362476870841456,1982
GRC,0.8332321491862181,1982
GRD,0.9348339246448095,1982
GRL,0.0,1982
GTM,0.5689173477102079,1982
GUF,0.0,1982
GUM,0.004082116259805282,1982
GUY,2.5534935353125956,1982
HKG,2.3152252562909923,1982
HND,4.280749122650823,1982
HRV,0.40584077046260203,1982
HTI,9.876705738853406,1982
HUN,0.8055394864448449,1982
IDN,22.057682451251246,1982
IMN,0.0019083969465648854,1982
IND,45.563982234663406,1982
IRL,1.2876997066960352,1982
IRN,1.6917997244465903,1982
IRQ,1.095307861646042,1982
ISL,0.17241935563524025,1982
ISR,0.7713340086799914,1982
ITA,3.1717350563083317,1982
JAM,10.324702548577807,1982
JEY,0.34391508277757976,1982
JOR,6.763932182675987,1982
JPN,15.396640259835754,1982
KAZ,0.0,1982
KEN,20.522951849728727,1982
KGZ,0.0,1982
KHM,0.11106200884451513,1982
KIR,0.0002653223666755107,1982
KNA,0.4117647058823529,1982
KOR,14.334113752947504,1982
KWT,6.9254556349658705,1982
LAO,1.541494688173508,1982
LBN,0.37996767021553,1982
LBR,7.854726483936809,1982
LBY,0.8561312844252069,1982
LCA,0.9792149940846315,1982
LIE,0.0,1982
LKA,11.963716850175658,1982
LSO,0.40641086520982905,1982
LTU,0.0,1982
LUX,0.47496008818891733,1982
LVA,0.0,1982
MAC,0.043139545427874945,1982
MAF,0.0,1982
MAR,12.45276744494115,1982
MCO,0.0,1982
MDA,0.05178155178155178,1982
MDG,6.312061604721485,1982
MDV,0.013541276643934756,1982
MEX,19.261233009126908,1982
MHL,0.0,1982
MKD,0.8542731208253224,1982
MLI,6.192282448497191,1982
MLT,0.02655708377025769,1982
MMR,5.454813365604829,1982
MNE,0.5481337121282072,1982
MNG,0.08775542495449995,1982
MNP,0.0,1982
MOZ,0.36281908396827434,1982
MRT,2.358075069099079,1982
MSR,1.0373285092447928,1982
MTQ,0.06254404006725989,1982
MUS,6.2725467540594435,1982
MWI,5.833077728388972,1982
MYS,20.013990424557328,1982
MYT,0.05242165242165242,1982
NAM,0.14308015582072928,1982
NCL,0.03680981595092025,1982
NER,9.051013045640929,1982
NFK,0.0,1982
NGA,8.469811568708302,1982
NIC,1.8422911037754865,1982
NIU,0.025717920756088693,1982
NLD,4.900337148257988,1982
NOR,1.8265724583693501,1982
NPL,5.076929782557438,1982
NRU,0.006134969325153374,1982
NZL,1.3230037304052082,1982
OMN,1.3054079039731628,1982
PAK,18.554288785156544,1982
PAN,6.868606755056974,1982
PCN,0.0019083969465648854,1982
PER,25.200942607660544,1982
PHL,34.86110701029461,1982
PIC,0.02435796965373118,1982
PLW,0.0,1982
PNG,3.7765960535180114,1982
POL,0.6699642264284655,1982
PRI,0.06579100130746093,1982
PRK,0.10037612987973513,1982
PRT,7.168335409175738,1982
PRY,5.852067307553543,1982
PSE,0.02702702702702703,1982
PYF,0.0,1982
QAT,0.142932069328923,1982
REU,0.0,1982
ROU,3.4619906607955957,1982
RUS,0.07974184690727706,1982
RWA,6.7395109415534,1982
SAU,2.372494161887883,1982
SDN,9.018728918143452,1982
SEN,5.571238211537012,1982
SGP,2.5062731911744276,1982
SHN,0.0,1982
SLB,1.8449173883365,1982
SLE,2.8912649363646024,1982
SLV,3.8020302993899544,1982
SMR,0.0,1982
SOM,2.117145179556018,1982
SRB,0.4147960992724904,1982
SSD,0.0017482517482517483,1982
STP,0.012119922862612606,1982
SUN,4.677608047639472,1982
SUR,0.3931822258582929,1982
SVK,0.0,1982
SVN,0.26173954391477383,1982
SWE,1.1819223345577572,1982
SWZ,0.31825237195121403,1982
SYC,0.0388876068635865,1982
SYR,3.8897252172961316,1982
TCA,0.0,1982
TCD,0.9163010870658446,1982
TGO,6.682610164623936,1982
THA,18.931303751847068,1982
TJK,0.0,1982
TKM,0.0,1982
TLS,0.002036659877800407,1982
TON,0.013612896941359828,1982
TPE,2.233641802156876,1982
TTO,0.39960922856166625,1982
TUN,17.542959080412405,1982
TUR,18.77420522810634,1982
TUV,0.0002653223666755107,1982
TZA,12.51467884433962,1982
UGA,8.445080337943772,1982
UKR,0.13866870403972878,1982
URY,2.204672815338171,1982
USA,83.15704110877225,1982
UZB,0.0,1982
VAT,0.0,1982
VCT,0.5793776118177927,1982
VEN,1.0320453985110154,1982
VGB,0.0,1982
VIR,0.0002653223666755107,1982
VNM,0.12139596734910194,1982
VUT,0.5396365115344515,1982
WBG,0.0,1982
WLF,0.0,1982
WSM,0.580836755115603,1982
XKX,0.8247212555687785,1982
YEM,16.50506794514687,1982
YUG,10.315468002069665,1982
ZAF,1.602200600550908,1982
ZMB,7.3698154017107305,1982
ZWE,6.174910095397126,1982
BVT,0.0,1982
FRO,0.0,1982
SPM,0.0,1982
SXM,0.0,1982
ABW,0.004310344827586207,1983
AFG,0.1943664975410987,1983
AGO,0.4405594760341941,1983
AIA,0.051250000000000004,1983
ALB,0.04241224451858543,1983
AND,0.02127659574468085,1983
ARE,0.687582044718903,1983
ARG,9.298566861765924,1983
ARM,0.23441886580572713,1983
ASM,0.0002402691013935608,1983
ATA,0.0,1983
ATG,0.12305676381311412,1983
AUS,2.6137020993947644,1983
AUT,0.6399066064493472,1983
AZE,0.0,1983
BDI,3.5834313750564064,1983
BEL,2.33915029043525,1983
BEN,1.1309247571969991,1983
BFA,4.6725397815110545,1983
BGD,19.911245085883387,1983
BGR,0.2762915317157094,1983
BHR,0.09412390303614453,1983
BHS,1.0376537922314546,1983
BIH,0.04172155270448467,1983
BLM,0.0,1983
BLR,0.014705882352941176,1983
BLZ,2.6122590126985346,1983
BMU,0.015848181048648855,1983
BRA,46.845460851217666,1983
BRB,2.4610342135683245,1983
BRN,0.2897021465759241,1983
BTN,1.367094339104702,1983
BWA,8.325371964283647,1983
CAN,4.545818473742049,1983
CAR,3.3073581279208053,1983
CHE,2.175845059947835,1983
CHI,0.0002402691013935608,1983
CHL,7.647613074141063,1983
CHN,19.84525891466761,1983
CIV,11.54503391932499,1983
CMR,7.098181875044703,1983
COD,9.865249827546792,1983
COG,1.173654475038262,1983
COK,0.03075837031060912,1983
COL,20.48568837399104,1983
COM,3.5006141276152523,1983
CPV,2.5735041097870752,1983
CRI,2.490229050809877,1983
CSK,0.40876582904519443,1983
CUB,0.7349436780649778,1983
CUW,0.0,1983
CYM,0.034166666666666665,1983
CYP,7.343427155279812,1983
CZE,0.0,1983
DEU,8.974645284860788,1983
DJI,0.31813530468967843,1983
DMA,1.4280926877893547,1983
DNK,0.9112584784217492,1983
DOM,1.480339038811818,1983
DZA,4.150983470620967,1983
ECU,2.7612199774723782,1983
EGY,17.600541654436125,1983
ERI,0.11910377358490566,1983
ESH,0.0637705567283032,1983
ESP,3.0832664510443824,1983
EST,0.018384663733500943,1983
ETH,5.562984215815116,1983
FIN,0.5977785252741608,1983
FJI,0.973860113550962,1983
FLK,0.018414918414918414,1983
FRA,14.184561047970295,1983
FSM,0.0,1983
GAB,0.4514159475709205,1983
GBR,5.682933864359766,1983
GEO,0.37082650280454504,1983
GGY,0.0,1983
GHA,11.660751557316503,1983
GIB,0.17423802200254865,1983
GIN,6.923843625510919,1983
GLP,0.10384816168245208,1983
GMB,1.3078499236142727,1983
GNB,2.637089570393627,1983
GNQ,0.29644000366344675,1983
GRC,1.4190899105465657,1983
GRD,0.9567226928019981,1983
GRL,0.0,1983
GTM,5.115444466320838,1983
GUF,0.019230769230769232,1983
GUM,0.025250398317858247,1983
GUY,0.5568711313851686,1983
HKG,1.0864953545437022,1983
HND,4.7830854820902395,1983
HRV,0.5190364920206316,1983
HTI,5.234662111449273,1983
HUN,7.753544297227001,1983
IDN,37.66854710960452,1983
IMN,0.0037313432835820895,1983
IND,51.83451113313548,1983
IRL,2.5774640116646115,1983
IRN,1.8216418927749172,1983
IRQ,1.33928164887361,1983
ISL,0.1958379826449667,1983
ISR,3.1128474382233002,1983
ITA,3.083875457924437,1983
JAM,9.82536597553819,1983
JEY,0.11863085787148288,1983
JOR,13.312439897700543,1983
JPN,10.340119963529755,1983
KAZ,0.0,1983
KEN,19.073859699813536,1983
KGZ,0.0,1983
KHM,0.11954169254932347,1983
KIR,0.0045871559633027525,1983
KNA,0.0,1983
KOR,6.272626393262892,1983
KWT,5.771042877731702,1983
LAO,4.4358161755383865,1983
LBN,1.3836978090305032,1983
LBR,1.6555034638791768,1983
LBY,0.8166041693761958,1983
LCA,0.9908835443602522,1983
LIE,0.00273224043715847,1983
LKA,9.13705648130127,1983
LSO,2.5446958429811346,1983
LTU,0.0,1983
LUX,0.21788437826390059,1983
LVA,0.0,1983
MAC,0.007599204156073837,1983
MAF,0.0,1983
MAR,18.824826453858645,1983
MCO,0.0,1983
MDA,0.0053475935828877,1983
MDG,9.166139678374488,1983
MDV,2.2768131696525016,1983
MEX,21.971928820367104,1983
MHL,0.0,1983
MKD,0.7845653947330712,1983
MLI,10.45993774802556,1983
MLT,1.1280351112677065,1983
MMR,9.779761732135892,1983
MNE,1.035807216610873,1983
MNG,0.41718475373645836,1983
MNP,0.0,1983
MOZ,1.4094985241291211,1983
MRT,4.142067997411893,1983
MSR,0.4515799999009381,1983
MTQ,0.042658845076658534,1983
MUS,8.03732939115678,1983
MWI,15.185486068727359,1983
MYS,8.375220663418183,1983
MYT,0.1491698678327084,1983
NAM,0.14306871729568524,1983
NCL,0.06346015848643144,1983
NER,6.09736805805932,1983
NFK,0.0,1983
NGA,11.679289200398223,1983
NIC,2.1102004190515746,1983
NIU,0.0037313432835820895,1983
NLD,5.430611770749552,1983
NOR,1.3679503035696896,1983
NPL,8.958789062825513,1983
NRU,0.0,1983
NZL,1.2810310012482298,1983
OMN,0.7210865964263611,1983
PAK,33.076942275295394,1983
PAN,10.506069731688134,1983
PCN,0.0037313432835820895,1983
PER,6.243655134243658,1983
PHL,16.829268403692097,1983
PIC,0.06851915891969595,1983
PLW,0.012658227848101266,1983
PNG,6.059977210524348,1983
POL,0.38932204089202704,1983
PRI,0.12254459308044166,1983
PRK,0.15101016932544326,1983
PRT,11.186689633968136,1983
PRY,7.375503407315065,1983
PSE,0.004273504273504274,1983
PYF,0.0045871559633027525,1983
QAT,0.2756891458839856,1983
REU,0.0,1983
ROU,1.4818243885580966,1983
RUS,0.10147952080770882,1983
RWA,5.888734507584247,1983
SAU,1.8126356410134026,1983
SDN,12.05869210536309,1983
SEN,9.926147281175778,1983
SGP,2.720986254154231,1983
SHN,0.09586056644880174,1983
SLB,2.450347027296387,1983
SLE,3.776358711170797,1983
SLV,2.5204006941622326,1983
SMR,0.0,1983
SOM,4.011412257848835,1983
SRB,2.139135591120798,1983
SSD,0.0,1983
STP,0.0258498334083618,1983
SUN,3.4272933989229224,1983
SUR,0.05162303091056684,1983
SVK,0.0,1983
SVN,0.3496707630214605,1983
SWE,2.799886674830513,1983
SWZ,0.43571940887799304,1983
SYC,0.26742180875665966,1983
SYR,1.5646047719325114,1983
TCA,0.017083333333333332,1983
TCD,1.1669862148000658,1983
TGO,6.336463406543292,1983
THA,21.370327686570967,1983
TJK,0.0,1983
TKM,0.0,1983
