x,y,z,word,cluster,count
-6.4774313,4.125636,-4.2154174,obeisant,9,5
-6.7426424,-0.6832142,-7.132961,eglantine,15,12
-7.970301,-2.430848,-0.3683195,overtaken,10,16
-7.7416515,-2.5903437,-2.1117406,arbitrager,10,5
-7.5570073,-2.8685703,-2.500148,rankling,10,5
-5.9655905,4.1511,-3.9422889,coexistent,9,30
5.907309,5.2615976,1.3464694,sinning,8,18
-5.7701836,4.3477697,-3.8796113,officiant,9,44
-6.357187,4.455929,-4.350113,alphabetizer,9,8
5.7275186,3.0828047,2.5947938,terrine,4,29
6.6578927,4.950881,1.3183503,privateer,8,39
6.6510015,4.878216,1.3581262,nicer,8,21
4.991833,3.5632563,2.9852157,ascribed,4,27
7.80061,3.6466827,-2.1741705,tattie,6,28
-8.039798,-2.5425105,-1.6073287,moralistically,10,7
-2.689103,-2.8926935,10.056515,tendril,7,17
6.0090995,8.079809,-0.09983206,melodious,11,12
-4.6715508,-2.3985794,10.782501,neuralgia,14,9
-4.2866597,-1.5059052,10.573427,eczema,13,123
-4.30921,-2.395838,10.5875225,diuretic,14,76
-4.2801895,-1.8468652,10.764189,hemorrhoid,14,35
6.5471864,5.2291193,1.8582478,poultice,8,7
-4.7695994,-1.9698205,10.743597,dyspepsia,14,53
-7.32329,-1.8543031,-1.6073148,probed,10,15
-6.976494,-2.9141643,-2.5299544,unfasten,10,8
5.5159717,3.5458164,2.84264,sliest,4,6
-7.9322767,-3.4120972,-1.9269707,reentering,10,5
-7.1448755,-2.5593202,-1.6349041,revaluing,10,7
-6.478074,4.131551,-4.214321,monocle,9,14
7.5670667,3.2137184,-2.6027105,looter,6,161
6.6375117,4.7812033,0.9946933,feint,8,38
6.1128364,7.544449,-0.6420617,clamber,11,19
-4.459127,-1.3420107,10.679998,emaciate,13,53
-4.7893934,-1.2351234,10.710321,hematologic,13,57
6.405977,4.883897,1.4403453,unbid,8,21
5.933044,8.154055,-0.44515514,grimmest,11,20
-2.427693,-2.9309943,9.789286,cuticle,7,38
6.541386,4.696085,1.6826334,peewee,8,19
-8.208541,-2.306102,-0.9122062,frivolously,10,16
6.133269,4.71476,0.95666695,genial,8,37
-7.6035023,-2.870221,-2.2549865,cumbrous,10,9
6.72918,4.743393,1.256053,hoodoo,8,25
-7.7751236,-2.5117967,-0.3572998,jettisoning,10,6
-6.436315,-0.9011984,-7.3111715,kenning,15,42
-2.7871935,-2.8506372,10.187456,heartwood,7,20
-2.7141223,-2.851245,10.066988,sapwood,7,44
-7.7902803,-2.7733824,-2.5514657,stationed,10,8
8.440231,3.611432,-1.8978469,coven,6,119
5.4252114,2.941924,2.86653,serviette,4,8
5.759958,5.147681,1.9287162,snakelike,8,9
5.162637,2.9686728,2.5997777,urbaner,4,10
7.964476,1.4810209,-6.7086744,opened,5,96
-2.229284,-3.1385255,9.614225,rouging,7,37
5.2349143,8.773499,-0.04028654,limpet,11,28
5.7615647,8.089339,-0.36516905,wrasse,11,40
5.7983613,7.8871927,-0.3107667,loafing,11,20
5.5476146,2.9429197,2.8305955,vying,4,5
-8.12731,-2.9880948,-1.3412375,equalized,10,16
-7.647909,-3.457858,-1.9345033,inexpediency,10,14
5.264873,3.9215546,2.3795319,bounden,4,17
-7.6284256,-2.0641785,-2.0359137,speculated,10,9
6.4422936,5.3985615,1.6196213,earned,8,26
-7.598565,-1.9117572,-2.546433,describe,10,20
-7.5700083,-2.6475523,-0.49648905,fire,10,7
-7.881301,-3.2848992,-2.216863,tackled,10,5
5.423681,3.6593103,3.0015101,give,4,20
5.109287,3.305829,2.6350365,titled,4,8
-8.747805,-3.0195441,-1.6056058,contextualizing,10,8
-4.2598495,-2.2349975,10.653147,arthritic,14,10
6.3345313,4.7630434,2.046476,cotillion,8,11
-8.285078,-3.3085074,-1.5324588,blackmailing,10,5
-4.7392054,-2.066422,10.387981,hypersensitivity,14,20
-4.1989503,-2.2614326,10.594173,soreness,14,17
-4.7508683,-1.7523737,10.719727,sinusitis,14,42
-4.893619,-1.6170821,10.7914715,vaccinating,14,35
-7.4992075,-3.2015266,-2.4949844,foreboding,10,8
6.2060246,4.9950094,1.9561939,pedant,8,10
-7.1220407,-1.8418429,-1.7957461,demurral,10,12
5.4317136,3.586627,2.481925,priding,4,32
-7.9633393,-3.043685,-0.8117542,fossilization,10,8
5.213262,3.7503204,2.6700892,snotty,4,6
-2.5439665,-3.0342891,9.837978,stemmed,7,21
5.886005,8.521604,-0.022694588,coypus,11,11
5.99336,8.184011,-0.69042397,wingspan,11,88
-2.5523348,-2.9463508,9.881166,cotyledon,7,33
7.8943305,3.78753,-2.228475,ached,6,58
-8.029977,-2.470229,-1.3540452,jailed,10,5
-7.357525,-1.7624671,-1.9527061,seconding,10,14
-8.385951,-2.979166,-0.8366146,bookable,10,5
-7.966939,-2.6988945,-1.150691,prepossess,10,10
-4.789491,-2.0555668,11.023468,nonprescription,14,29
6.8629527,4.827491,1.488678,gooey,8,17
-7.4905176,-2.4880838,-0.74016714,pleasingly,10,8
5.897506,7.874028,-0.353477,owlet,11,81
5.237945,8.79044,0.06670904,porgy,11,29
-4.596265,-2.4234293,10.673712,steroidal,14,21
6.935428,4.446229,1.9533286,sapient,8,23
5.9291825,5.029804,1.4777169,stared,8,12
-2.6562023,-2.9226763,9.879457,ravager,7,13
-2.8829253,-2.7615645,10.119406,greenfly,7,5
-8.0852375,-2.4270787,-1.9022882,rehearing,10,8
-7.7484035,-2.745425,-0.9431968,deducible,10,27
5.4735637,2.9904757,2.8519764,excls,4,13
-5.129465,-1.7150877,10.688435,mastectomy,14,22
4.797808,2.9855328,2.8251019,foresting,4,13
-4.713161,-1.529979,10.764133,rhinitis,14,53
-7.923178,-2.8440402,-2.1243308,allusive,10,6
-2.8832026,-2.7606218,10.214861,vegan,7,40
-7.8272696,-2.796825,-2.0054357,optioned,10,5
1.4530025,-4.972224,-11.074043,skuas,3,36
6.142531,7.95875,-0.2717018,grosbeak,11,47
5.9302926,8.2159195,-0.04746771,grackle,11,14
6.509195,4.035433,1.5375195,vellum,8,8
-4.383575,-1.1686091,10.889206,spermicide,13,126
6.3770967,4.576832,2.166215,haled,8,6
-2.6290781,-2.7439706,9.814655,prolifically,7,34
-8.49442,-2.97958,-1.2001035,truncheon,10,8
-7.8073483,-2.6043985,-2.482001,unblinking,10,8
5.760843,5.2514153,1.5077376,peyote,8,9
-4.3845215,-1.4272153,10.768414,intramuscular,13,80
-4.7877226,-2.2667952,10.852982,hallucinogen,14,21
-4.877056,-0.9534373,10.667423,congestive,13,100
-4.505743,-1.3118589,10.655428,systolic,13,140
-7.4425273,-2.632627,-1.46175,deregulating,10,7
-8.326269,-3.318427,-1.5812395,redlining,10,11
-7.1332664,-1.7313087,-2.0844214,dolmen,10,6
-6.9305563,-2.5471067,-2.7570894,instilled,10,6
5.464499,3.9481344,2.3022451,powwow,4,8
-4.5901403,-1.1278896,10.75218,curettage,13,92
-7.7778826,-2.764307,-2.4630215,unceremonious,10,10
5.1666713,8.751653,-0.27097845,flighty,11,14
-4.6333113,-1.3405187,10.726513,streptococcal,13,56
-5.1799116,-1.9271233,10.622541,ventricular,14,19
4.826796,2.968711,2.752809,budged,4,25
6.5751433,4.577731,1.6869874,elision,8,13
6.119923,4.932126,2.1078205,eldest,8,7
5.540771,3.6616812,2.5447145,teased,4,7
-6.2436733,4.419071,-4.2504997,clavier,9,9
-6.126836,4.5065346,-4.1727157,repentant,9,18
6.875071,4.430443,1.3239398,dewlap,8,19
-6.8715334,-0.9302306,-7.232922,bicker,15,74
-6.8641005,-1.1685772,-7.294319,baklava,15,105
-4.591917,-1.2130551,10.716766,amniotic,13,55
-7.464875,-3.1589024,-2.4812365,rewindable,10,7
-5.7220664,4.5099764,-4.024219,courtesan,9,11
5.258908,8.770489,0.08519745,iridescent,11,21
-2.7298563,-2.8293257,10.077028,coleus,7,34
9.378096,2.5980768,-3.6186423,eaten,1,137
-8.023911,-3.096178,-0.7509179,modulated,10,16
6.802691,5.4067144,1.5464835,palpation,8,29
5.8436923,3.3529997,2.5523057,quiff,4,32
6.474705,4.7062397,0.7361312,rifer,8,17
6.9346385,4.3273706,1.7800627,svelte,8,11
5.690373,3.019494,2.7220802,filterer,4,7
5.4847913,8.555018,0.12444782,stripy,11,5
7.703711,3.37436,-2.5049896,latte,6,125
-8.276547,-3.07966,-1.0400062,gestural,10,5
-5.064635,-1.9589283,10.605982,nonmalignant,14,6
-6.908965,-3.1077452,-2.0695496,unlikeness,10,6
-7.4382067,-2.0677717,-2.0057158,replenished,10,7
-4.4865723,-1.2579703,10.489504,esophagus,13,146
0.9474015,-4.337388,-10.428963,booby,3,132
6.070912,5.046585,1.6959033,lidded,8,9
5.1851096,3.6567802,2.2884398,bubs,4,5
5.7812057,3.2482138,2.6608238,pitapat,4,6
5.628261,2.9835224,2.7375355,valiance,4,9
-6.223556,5.2143307,0.60490084,conspirator,12,83
5.21055,2.846922,2.3151402,savable,4,29
-6.2111163,4.462861,-4.2586565,cloisonne,9,19
-7.645728,-1.9928541,-1.9941268,timelessly,10,5
6.004082,8.017499,-0.13386345,constrictor,11,41
5.863569,8.291029,-0.1552968,skunk,11,17
-7.380026,-2.1030228,-2.5456583,redundantly,10,13
-8.441082,-3.0513132,-1.2495329,dozier,10,11
1.5252047,-4.6599493,-10.908268,extirpated,3,21
-7.6629763,-2.0983021,-1.8783174,snobbish,10,5
-7.3147163,-2.0476792,-2.2761695,evinced,10,5
-4.6353993,-1.4856963,10.713825,untended,13,64
-6.5595036,-0.66961765,-7.2177267,crouton,15,17
5.7599616,2.8797722,2.1790237,clomp,4,8
-4.821958,-1.501641,10.846336,globulin,14,24
5.9788156,5.1520834,1.5420032,dons,8,7
6.550874,4.0945635,1.4702415,dainty,8,13
-7.14972,-2.3071237,-1.9174714,pleadingly,10,6
-7.836032,-2.9544818,-2.341369,careening,10,5
5.7663007,8.59332,-0.40815592,horned,11,53
-5.885389,4.1694565,-3.7731793,felicitation,9,45
-8.2316,-2.9554627,-2.1250618,readjusted,10,10
-7.0014715,-2.97065,-2.4018676,vouching,10,5
-7.9579577,-2.7107308,-1.0713673,unrelentingly,10,11
-7.539245,-2.3995724,-2.5494869,compulsively,10,19
-7.3557,-2.708024,-2.036038,rehoused,10,6
-2.706966,-2.8588881,10.04694,defoliating,7,12
-7.261002,-1.958986,-2.231448,nonintellectual,10,7
5.0172124,3.6020079,2.7829027,calumet,4,7
-8.200871,-3.2458482,-1.8798213,rudderless,10,10
5.2990317,3.486947,2.5466785,beery,4,11
-6.402142,-1.244194,-7.5429497,wally,15,178
5.1274867,3.1590376,2.7580442,poppas,4,9
-7.183781,-2.9536133,-1.6676672,conceited,10,7
5.5140586,8.610485,0.112965584,mongering,11,16
4.9782987,3.5024443,2.146546,deleting,4,18
-6.5419526,4.842701,0.8857231,unconstitutionality,12,56
-2.7559783,-2.844591,9.9786415,swamping,7,13
-6.12567,4.348898,-4.1368637,donned,9,28
-6.5350056,-0.6739235,-7.2441463,bouzouki,15,12
6.3177314,4.950795,1.4530115,palmy,8,13
-3.0956497,-2.3999448,9.86113,lacerate,7,36
-5.752145,4.084611,-3.796898,quietude,9,9
-8.179711,-3.368476,-1.551446,ingraining,10,5
4.9191566,3.6013317,2.1515226,visitant,4,17
5.910112,7.6637096,-0.7026677,brownie,11,38
4.986816,2.8339882,2.5068374,nudist,4,30
11.025581,4.772889,-3.2070596,clubbed,2,11
5.7819285,4.1795893,2.3197293,wealthiest,4,24
6.3805175,5.288576,1.027967,totter,8,21
-2.45309,-2.760466,9.74258,spurge,7,53
-7.6617947,-2.8915415,-0.89071846,meagerness,10,12
-7.568963,-2.6118047,-2.3706698,unfroze,10,6
-7.950961,-2.4696765,-2.094372,congratulating,10,6
6.2362037,4.6993217,2.4341083,stoical,8,14
-7.693475,-2.024453,-2.0361788,casuistic,10,8
-8.190669,-2.474583,-0.8121786,remigrate,10,28
5.6868377,7.795192,-0.35125113,scimitar,11,58
6.77644,4.685813,1.7164001,blotto,8,12
-5.898968,4.275901,-3.9653635,uncap,9,42
-7.198534,-2.2513578,-2.1190069,articled,10,10
6.639219,4.566272,0.7779398,coccis,8,25
6.5648913,4.874008,1.5115013,rutty,8,31
6.4848943,4.656398,1.7338824,prattle,8,12
6.6158433,4.786935,0.7939825,swoon,8,22
-7.7086735,-2.3769386,-1.2435946,volunteered,10,9
11.360199,4.8791513,-3.483127,boutonniere,2,309
-6.8606005,-0.70387936,-7.117243,cozen,15,27
-7.4344196,-2.660703,-1.8378744,unmanly,10,7
6.7046113,4.543021,1.8322568,oaten,8,22
6.473415,4.834564,1.5229359,twixt,8,10
-7.8304787,-2.2655108,-2.0710897,backdated,10,19
-6.8332596,-0.62562084,-7.0276217,basally,15,23
-6.859439,-1.1025057,-7.2841363,larded,15,27
6.215382,4.845009,1.5507331,adieu,8,31
-8.240143,-3.3577435,-1.5283313,rehearsed,10,7
6.259665,4.9795294,1.4312387,samey,8,11
-6.8280015,-1.1253595,-7.3165207,staph,15,113
5.7483974,8.538644,-0.35958767,bounteous,11,9
-8.114452,-2.9460828,-1.4723344,understandingly,10,8
6.9549623,4.688939,1.7857594,septa,8,1434
-7.9630823,-2.418602,-1.4477437,tediousness,10,7
5.2653413,2.9484634,2.7258754,dentition,4,17
6.0970216,5.2562914,1.8433638,preened,8,6
5.5472503,8.209782,0.33205366,melancholy,11,34
5.592649,8.256329,0.39856243,wanderer,11,15
5.6890483,3.2048922,2.6357255,dimply,4,6
6.789271,4.6816187,1.5578475,perter,8,19
-6.4821577,-1.0686555,-7.372719,ratter,15,44
-4.581338,-1.3789375,10.632029,pancrea,13,71
4.9239306,3.0595512,2.8415213,virginal,4,14
6.7657266,4.63793,1.7403355,roust,8,21
-7.609894,-1.9487417,-1.6830101,mauler,10,10
-8.065854,-3.372677,-1.3666067,overact,10,7
5.3954196,8.652532,0.041718006,stingray,11,29
-4.6845303,-2.141233,10.710377,psoriasis,14,48
-4.82023,-2.092674,10.783791,adenoid,14,12
-4.725058,-1.9220746,10.673235,peritonitis,14,25
-8.172772,-2.606926,-0.38852072,brisker,10,16
-6.8316965,-0.7038498,-7.1263103,nohow,15,11
-5.141748,-1.8532422,10.653711,idiopathic,14,17
-2.2527103,-3.131208,9.6622505,topdressing,7,33
5.5202394,3.0688753,2.145412,ripplier,4,9
-7.256758,-3.0816004,-2.2321298,denting,10,7
-4.167011,-1.6264381,10.764555,flutter,14,31
-8.359152,-3.1906395,-1.4440684,disqualifying,10,11
5.2515283,8.714681,0.0816493,cannibalistic,11,7
-4.2606535,-2.1426876,10.617538,antitoxin,14,43
-4.8547344,-1.8801949,10.796272,periodontal,14,40
-7.18556,-2.1864476,-2.3591697,crafted,10,6
6.577522,4.889908,1.6112933,see,8,23
-7.7160797,-2.358245,-0.70103216,dismissed,10,7
6.023371,7.8751106,-0.14830637,shouldered,11,17
-7.9083176,-2.4306247,-1.8204994,repatriating,10,6
-7.6787176,-2.5566053,-0.484972,busting,10,13
-6.306251,4.3425913,-4.2414136,chancier,9,11
-7.6242986,-2.9576626,-2.4672236,reassigned,10,7
5.6805644,8.221549,0.20834875,monocled,11,18
5.8254037,8.394442,0.06525612,pliancy,11,24
5.6441836,8.251173,-0.31967402,verbena,11,52
5.529423,3.3850765,2.9047203,orating,4,11
-7.9075336,-2.4186435,-1.244534,defensibly,10,8
6.8486695,4.7885513,0.9141121,cluing,8,10
-8.131258,-2.725002,-1.6258235,excepted,10,18
6.596502,4.849839,1.8449116,nosier,8,16
1.3942394,-4.2039657,-10.680129,padres,3,9
5.3853717,4.01318,2.330627,sirree,4,18
6.3484035,4.6875486,1.2586899,tufter,8,18
6.774698,4.1990995,1.6112695,malty,8,20
6.295036,4.84925,1.9718289,teeny,8,14
6.7616925,4.990508,0.9251127,cascara,8,33
6.7944503,4.784193,1.0701852,chomp,8,13
6.36673,4.9721603,1.2842021,toddle,8,16
-7.573874,-3.2465706,-2.0538669,interpenetrating,10,5
-5.8454733,4.30254,-3.9445496,calculi,9,47
7.207686,4.7808905,1.2882881,pessary,8,10
6.5991855,4.6708393,0.6964183,slunk,8,13
5.3888555,3.6014175,2.9292836,find,4,12
5.314696,2.9050589,2.840653,pliers,4,5
8.105314,3.3408432,-2.01938,hears,6,130
6.1848674,5.25533,1.7821703,third,8,14
-7.178482,-2.2968354,-2.3645852,rendered,10,7
5.880058,4.045187,2.4829187,overseen,4,21
0.93257093,-4.488993,-10.598423,whistler,3,42
5.17691,2.8053637,2.3766904,birdie,4,8
-7.60179,-1.9329379,-1.8660245,tabulated,10,26
6.0255103,4.6028194,1.1567922,gaily,8,23
-7.271592,-3.2537963,-2.311612,expansible,10,7
-7.890744,-2.4909506,-2.2992814,rapidness,10,14
-8.241182,-3.3764496,-1.7054935,objecting,10,6
5.23233,3.3488026,2.7774239,smelling,4,10
6.741856,4.9628153,1.6795583,sanely,8,38
-7.3106265,-2.1914837,-2.2941825,rooming,10,6
6.4498534,4.774212,1.5672541,bitty,8,22
-7.8399887,-2.7669234,-2.4082627,laymen,10,6
-8.779179,-2.841958,-1.2078376,opaquely,10,24
5.2634463,3.8057985,2.6174107,assailable,4,8
-7.278259,-2.6347644,-2.4307103,zonally,10,10
4.798302,3.0099764,2.8690352,welkin,4,16
-4.7283564,-1.3838546,10.725191,atherosclerosis,13,69
5.392813,2.8913393,2.9021082,molter,4,11
-7.458889,-3.0283675,-2.518877,downloaded,10,11
5.2225375,8.861771,0.31705856,pseudoscience,11,10
-7.7932463,-2.8347616,-2.488604,vaginally,10,8
-7.3505898,-2.4061399,-2.3567562,unlearned,10,5
-8.067188,-3.3070178,-2.043806,sleuthing,10,5
5.3261704,8.579257,-0.18004942,paramecium,11,27
5.515201,3.1059093,2.8467407,ganging,4,8
5.936771,8.062797,-0.0915699,bluebird,11,19
5.957462,8.18445,0.006796837,arctics,11,21
-7.416293,-3.0160677,-2.5761395,hassling,10,5
-7.808207,-2.4349298,-0.6274414,ragingly,10,5
-7.7163343,-3.5365195,-1.752254,swaying,10,13
-7.330961,-2.4276454,-1.5498111,bogeyman,10,5
-2.7071366,-2.9795382,10.055681,mistletoe,7,52
5.5801616,2.9284124,2.3522887,rawer,4,17
6.0042205,4.969267,1.8058329,joust,8,5
-6.4224157,4.9273252,0.96112967,extraterritoriality,12,41
-7.9069843,-3.3245268,-1.8181722,effacement,10,7
-8.04511,-2.437318,-1.7535987,backdating,10,8
-7.572384,-2.838634,-2.3635778,boodle,10,7
-7.520049,-2.5930078,-2.501159,budging,10,8
-7.917559,-2.8153098,-0.51584864,misstated,10,11
-7.3995695,-3.2227063,-1.8060908,sendoff,10,16
5.284574,3.713418,2.6397262,tiptoe,4,14
5.2879577,8.676471,-0.10243845,bluefish,11,32
-8.018145,-2.8841631,-1.3773685,discomfiture,10,9
6.346908,5.460932,1.6556978,arced,8,12
5.8978,7.887063,-0.07682276,shaggy,11,16
-6.481824,-0.91451836,-7.317594,amorous,15,63
-7.846733,-2.3883417,-2.0370035,moaning,10,8
6.413997,4.7410755,0.7808218,softy,8,13
-2.9364264,-2.8530095,10.20088,misidentified,7,24
-6.8153214,-0.7943983,-7.171993,hitching,15,30
4.9878364,3.385848,2.7884316,airily,4,19
6.2528367,5.174548,1.9729538,venial,8,7
5.165527,3.7821102,2.3760433,cringe,4,11
5.714885,8.242247,-0.4523363,proboscis,11,29
6.103872,5.4143696,1.1309638,choker,8,11
5.941706,8.002842,-0.47328424,wandering,11,31
5.768788,2.9308205,2.2071743,poppet,4,25
5.5252776,3.0332365,2.844109,colorize,4,5
6.454246,4.8567457,1.5968809,goatee,8,11
5.666427,7.6727705,0.33614302,jackrabbit,11,8
5.6939244,3.5729418,2.5083604,vocative,4,10
-2.858193,-2.9016664,10.103529,singling,7,23
-8.315914,-2.6660674,-1.1904552,plainsman,10,5
5.276399,3.8107195,2.0430026,morsel,4,28
5.929786,8.203603,0.07031393,wreathe,11,25
6.0196395,7.418481,-0.5887232,snub,11,62
6.666697,4.8281755,1.6874447,doting,8,17
5.216622,3.4664507,2.6096334,darned,4,12
5.320109,3.0993443,2.4890666,funner,4,5
4.798228,3.0106382,2.8746119,depended,4,9
5.8307157,8.60985,-0.20817661,flightless,11,13
5.473249,8.607877,0.08748913,stargazer,11,6
-6.613121,-0.631783,-7.1724787,ichthyology,15,54
-2.7063515,-2.9009192,10.073324,upsilon,7,48
5.9638934,8.168487,0.049566746,antlered,11,6
-4.517352,-1.965548,10.686972,femoral,14,22
-4.707648,-2.1642241,10.798525,pleurisy,14,9
-4.5869317,-2.2753181,10.671337,duodenum,14,18
-5.021327,-1.9713724,10.747635,nephritic,14,10
-4.7207823,-1.4234877,10.741278,pancreatic,13,75
5.4438004,3.7568703,2.7552981,toady,4,9
-7.705243,-2.771523,-2.3388994,redacting,10,8
6.4617696,4.961911,1.569797,smote,8,16
6.258899,4.2521667,1.826199,toned,8,8
5.858643,8.346102,-0.6505995,falconry,11,24
-7.44065,-2.2384977,-1.3002911,outbox,10,11
6.1352553,7.600298,-0.5277238,bugler,11,20
-7.3111563,-2.390666,-2.148806,redemptive,10,9
-2.85526,-2.6570292,10.0473385,bedbug,7,24
6.048535,5.059307,1.5525007,snooty,8,7
-4.3841786,-1.2989097,10.18128,breathlessness,13,32
6.5006785,4.6066475,1.1098919,omelet,8,14
-7.464781,-1.7202697,-2.0890765,permissively,10,5
-7.5400677,-2.1100976,-1.4098966,contretemps,10,7
-4.690763,-2.0353441,10.330423,arrhythmia,14,55
-4.6305213,-1.9038496,10.611763,metastasis,14,18
-2.8609586,-2.81568,10.216974,foxglove,7,7
-2.2603502,-3.1064258,9.643171,brushing,7,20
5.4608417,3.4925995,1.9566503,totaled,4,12
-7.5237904,-2.6609058,-1.0054708,ramified,10,9
-8.092336,-3.079965,-0.7392621,foresighted,10,10
-4.359888,-1.0857868,10.237438,receptively,13,30
5.3084216,2.9722414,2.20989,tarball,4,8
6.788072,4.69137,1.3105769,mars,8,19
-7.2876577,-2.519731,-2.21018,revertible,10,13
6.1796947,4.773365,1.1246796,napper,8,27
-7.236926,-2.2568557,-2.0699346,excising,10,7
-8.591587,-2.991932,-1.5358069,debilitated,10,6
-2.8750432,-2.680969,10.072819,glossiness,7,26
6.209948,4.400053,2.416994,oblation,8,18
5.809055,8.021131,0.008937836,labials,11,17
5.968991,8.139754,-0.057250023,furred,11,23
6.0208364,8.022504,-0.13610172,skulk,11,9
5.776583,3.876317,2.7077088,pouf,4,5
6.085096,4.8770533,1.8160286,yawl,8,5
5.5414653,2.9963207,2.8718185,sprogs,4,16
6.112455,4.569792,2.340314,umiak,8,15
-7.9318037,-2.716813,-0.7954292,deviancy,10,9
4.8866878,3.2515898,2.9399781,snuggest,4,8
-2.8353198,-2.809907,10.197893,digitalis,7,9
-7.837515,-2.189422,-1.8662999,assumable,10,13
8.220757,3.47686,-2.6362295,octal,6,188
4.8493676,2.972499,2.7495403,caesura,4,5
7.8172565,3.7519846,-1.9656713,atonal,6,94
6.905131,4.507901,1.433239,futon,8,21
-6.261534,4.401263,-4.249685,anatomize,9,8
-8.193191,-3.05251,-1.3369937,nationalizing,10,7
6.0389333,8.0230255,-0.09921932,groundhog,11,16
5.83299,7.95782,-0.7940664,plumage,11,25
5.972671,7.9382706,0.0016126633,tomtit,11,23
8.036774,3.4772816,-2.7387156,doff,6,109
5.6304393,3.0062838,2.7111897,palpate,4,14
5.880096,8.186133,-0.46041584,skitter,11,46
-7.98114,-2.872135,-1.0859334,newest,10,8
5.171745,8.899041,0.24960184,flatfish,11,10
-4.640925,-2.2580948,10.5086,gingivitis,14,9
-7.8817897,-2.9266996,-2.1920738,porterhouse,10,9
5.8408847,8.409761,0.10118151,coypu,11,6
-2.4283588,-2.6866283,9.667988,ergot,7,64
-7.076171,-2.2097473,-2.328795,tranquilizing,10,5
-7.120945,-2.5323744,-2.3650396,dateless,10,5
-4.5400534,-2.1093972,10.664436,paleness,14,10
6.0039134,7.9073257,-0.11879206,prowler,11,5
-4.3773713,-1.2474532,10.175829,sneezing,13,30
5.559034,7.9899035,0.30902624,tympanist,11,6
6.648499,4.849038,1.7859955,nubile,8,16
-7.175585,-1.9771578,-2.2442052,implying,10,10
5.213136,3.8142662,2.7099023,fellatio,4,5
-7.054418,-2.5107262,-1.754394,electroshock,10,12
-7.41912,-1.534127,-1.883851,dividable,10,5
-7.451845,-3.058603,-2.4697435,rebroadcasting,10,8
6.6957603,4.2515936,1.5092578,starer,8,13
-7.711988,-2.8396962,-2.506043,introspect,10,10
5.772117,3.843176,2.6184454,caught,4,16
-6.272754,4.3600445,-4.2214427,promptitude,9,14
6.4006553,5.3805666,1.2584314,mocker,8,13
4.8146043,3.0008917,2.8353992,spliced,4,13
-4.881318,-1.9497051,10.822693,mastoid,14,19
-4.774954,-1.4320409,10.74243,hypertrophy,14,38
5.359287,3.7167616,2.7370872,perinea,4,14
-5.0596304,-1.5589719,10.685295,fibroid,14,16
-7.9075565,-2.2328217,-2.3358915,compliantly,10,7
5.43947,8.618066,-0.1150794,baccarat,11,18
-7.260783,-2.905419,-1.981664,endorsing,10,7
-6.504957,4.103423,-4.216877,assigner,9,7
5.932121,8.020343,-0.06885338,catbird,11,11
6.3237786,4.957121,1.6031504,nerdy,8,28
-5.9605217,4.3301525,-4.0302615,yeshivas,9,8
6.7787023,4.7267475,1.6420436,cluck,8,14
6.1134305,4.76042,1.0916948,ex,8,21
-8.397826,-2.824452,-0.6431608,outgrown,10,18
-6.0826983,4.369856,-4.1260242,chiffonier,9,25
-8.225486,-2.6182466,-0.45248938,outliving,10,10
-7.8583565,-3.172341,-0.9922724,dirtier,10,6
-4.7185626,-2.2343023,10.826241,myelitis,14,8
6.871245,4.5746555,1.4878206,flub,8,37
-5.9613748,4.483802,-4.12541,uninstallable,9,5
5.6794944,8.359937,0.18784618,grampus,11,11
5.3804193,3.688179,2.477181,sarnie,4,10
5.7142262,8.384506,0.22491217,wallowing,11,23
-8.377281,-2.6247027,-0.63330984,forestalled,10,8
-8.240454,-3.2405648,-2.086388,assumptive,10,14
-6.931945,-0.61600494,-7.0104837,mineralogist,15,11
6.0076556,8.221171,-0.5973921,glider,11,47
-8.278152,-3.1396325,-1.0636201,destructible,10,5
-8.364694,-2.7585084,-0.6158457,hovered,10,8
-8.106017,-2.4688313,-2.194336,vetoing,10,10
-7.9443684,-2.8956122,-2.0723472,misfiling,10,5
-7.9453716,-1.8982971,-2.2531824,welly,10,6
-7.8205996,-2.6523647,-2.5318077,debriefed,10,8
-4.488325,-2.0985653,10.6727295,conjunctiva,14,18
6.8623223,4.4829903,1.1772199,oink,8,24
-7.312577,-2.9105637,-2.2283683,unregenerate,10,5
6.3972163,4.943344,2.0700164,ergs,8,17
5.5917125,3.825449,2.5573807,mammon,4,23
7.0911565,4.6224804,1.4229064,fired,8,22
-8.019255,-2.9488585,-0.63860846,devised,10,6
-7.349782,-2.1846213,-2.3706176,churned,10,6
-7.4730363,-2.8223062,-1.6254218,salutatory,10,5
-6.9925723,-3.0963626,-1.9310775,noisiest,10,8
-7.252799,-2.673328,-1.6365616,dewdrop,10,6
6.4077983,5.0314436,1.3777742,asinine,8,15
-6.447116,4.203951,-4.2238307,imbrication,9,11
5.3113236,3.6966362,2.1920643,shorty,4,15
-6.511897,4.1571236,-4.1203556,indubitable,9,16
-7.274229,-2.3194354,-2.2984447,undefended,10,16
-7.6935,-2.6672482,-2.4622583,depersonalized,10,13
5.365272,8.669234,-0.17364883,bullhead,11,38
5.797669,3.584978,2.5393338,tortoni,4,5
-2.6851616,-2.9046237,10.085089,speckling,7,9
-6.267193,4.3839483,-4.223555,yuccas,9,21
-2.7729993,-2.7095897,10.022102,respray,7,14
